,gt_covid_symptoms,gt_loss_of_smell,gt_loss_of_taste,gt_fever,gt_cough,gt_pcr_test,gt_pcr_take,gt_antigen_test,gt_hospitalization,gt_hospital,gt_vaccine,gt_vaccination,gt_self_isolation,gt_lockdown,gt_qr_code
2022-04-19,0.0,0.0,0.0,0.0,0.0,25.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-04-20,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-04-21,0.0,0.0,0.0,0.0,0.0,31.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-04-22,0.0,0.0,0.0,0.0,0.0,34.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-04-23,0.0,0.0,0.0,0.0,0.0,37.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-04-24,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-04-25,0.0,0.0,0.0,0.0,0.0,41.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.714285714285715
2022-04-26,0.0,0.0,0.0,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.428571428571427
2022-04-27,0.0,0.0,0.0,0.0,0.0,44.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.142857142857142
2022-04-28,0.0,0.0,0.0,0.0,0.0,45.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.857142857142858
2022-04-29,0.0,0.0,0.0,0.0,0.0,47.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.571428571428573
2022-04-30,0.0,0.0,0.0,0.0,0.0,48.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.285714285714285
2022-05-01,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-02,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-03,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-04,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-05,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-06,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-07,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-08,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-09,0.0,0.0,0.0,0.0,0.0,46.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-10,0.0,0.0,0.0,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-11,0.0,0.0,0.0,0.0,0.0,39.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-12,0.0,0.0,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-13,0.0,0.0,0.0,0.0,0.0,32.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-14,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-15,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-16,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573
2022-05-17,0.0,0.0,0.0,0.0,0.0,32.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.142857142857146
2022-05-18,0.0,0.0,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-05-19,0.0,0.0,0.0,0.0,0.0,39.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.285714285714285
2022-05-20,0.0,0.0,0.0,0.0,0.0,42.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714285714286
2022-05-21,0.0,0.0,0.0,0.0,0.0,46.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42857142857143
2022-05-22,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-23,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-24,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-25,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-26,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-27,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-28,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-29,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-30,0.0,0.0,0.0,0.0,0.0,46.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42857142857143
2022-05-31,0.0,0.0,0.0,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854
2022-06-01,0.0,0.0,0.0,0.0,0.0,39.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.285714285714285
2022-06-02,0.0,0.0,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-06-03,0.0,0.0,0.0,0.0,0.0,32.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.14285714285714
2022-06-04,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857
2022-06-05,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-06-06,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573
2022-06-07,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.142857142857146
2022-06-08,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-06-09,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.285714285714285
2022-06-10,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714285714286
2022-06-11,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42857142857143
2022-06-12,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-06-13,0.0,0.0,0.0,0.0,0.0,26.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904761904762
2022-06-14,0.0,0.0,0.0,0.0,0.0,27.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.23809523809524
2022-06-15,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854
2022-06-16,0.0,0.0,0.0,0.0,0.0,29.76190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.476190476190474
2022-06-17,0.0,0.0,0.0,0.0,0.0,30.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09523809523809
2022-06-18,0.0,0.0,0.0,0.0,0.0,32.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428571428571
2022-06-19,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-06-20,0.0,0.0,0.0,0.0,0.0,32.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428571428571
2022-06-21,0.0,0.0,0.0,0.0,0.0,30.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09523809523809
2022-06-22,0.0,0.0,0.0,0.0,0.0,29.76190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.476190476190474
2022-06-23,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854
2022-06-24,0.0,0.0,0.0,0.0,0.0,27.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.23809523809524
2022-06-25,0.0,0.0,0.0,0.0,0.0,26.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904761904762
2022-06-26,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-06-27,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42857142857143
2022-06-28,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854
2022-06-29,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.285714285714285
2022-06-30,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-07-01,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.14285714285714
2022-07-02,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857
2022-07-03,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-07-04,0.0,0.0,0.0,0.0,0.0,24.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.142857142857142
2022-07-05,0.0,0.0,0.0,0.0,0.0,23.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.285714285714285
2022-07-06,0.0,0.0,0.0,0.0,0.0,22.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42857142857143
2022-07-07,0.0,0.0,0.0,0.0,0.0,22.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57142857142857
2022-07-08,0.0,0.0,0.0,0.0,0.0,21.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-07-09,0.0,0.0,0.0,0.0,0.0,20.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.85714285714286
2022-07-10,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2022-07-11,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.142857142857146
2022-07-12,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.285714285714285
2022-07-13,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42857142857143
2022-07-14,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857
2022-07-15,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.714285714285715
2022-07-16,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.857142857142858
2022-07-17,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-18,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-19,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-20,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-21,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-22,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-23,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-24,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-25,0.0,0.0,0.0,0.0,0.0,21.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.523809523809522
2022-07-26,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.047619047619047
2022-07-27,0.0,0.0,0.0,0.0,0.0,25.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57142857142857
2022-07-28,0.0,0.0,0.0,0.0,0.0,27.619047619047617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.095238095238095
2022-07-29,0.0,0.0,0.0,0.0,0.0,29.52380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.619047619047617
2022-07-30,0.0,0.0,0.0,0.0,0.0,31.428571428571423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14285714285714
2022-07-31,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
2022-08-01,2.0408163265306123,0.0,0.0,0.0,0.0,32.65306122448979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.326530612244895
2022-08-02,4.081632653061225,0.0,0.0,0.0,0.0,31.972789115646254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.986394557823127
2022-08-03,6.122448979591836,0.0,0.0,0.0,0.0,31.29251700680272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.64625850340136
2022-08-04,8.16326530612245,0.0,0.0,0.0,0.0,30.61224489795918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.30612244897959
2022-08-05,10.204081632653061,0.0,0.0,0.0,0.0,29.931972789115644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.965986394557822
2022-08-06,12.244897959183673,0.0,0.0,0.0,0.0,29.251700680272105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.625850340136052
2022-08-07,14.285714285714285,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285
2022-08-08,14.030612244897958,0.0,0.0,0.0,0.0,28.061224489795915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.816326530612244
2022-08-09,13.775510204081632,0.0,0.0,0.0,0.0,27.551020408163264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.346938775510203
2022-08-10,13.520408163265305,0.0,0.0,0.0,0.0,27.04081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.877551020408163
2022-08-11,13.26530612244898,0.0,0.0,0.0,0.0,26.53061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.408163265306122
2022-08-12,13.010204081632653,0.0,0.0,0.0,0.0,26.020408163265305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.93877551020408
2022-08-13,12.755102040816327,0.0,0.0,0.0,0.0,25.510204081632654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.46938775510204
2022-08-14,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-15,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-16,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-17,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-18,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-19,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-20,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-21,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-22,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-23,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-24,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-25,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-26,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-27,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-28,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-29,13.095238095238095,0.0,0.0,0.0,0.0,26.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.19047619047619
2022-08-30,13.69047619047619,0.0,0.0,0.0,0.0,27.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38095238095238
2022-08-31,14.285714285714285,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857
2022-09-01,14.88095238095238,0.0,0.0,0.0,0.0,29.76190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.76190476190476
2022-09-02,15.476190476190474,0.0,0.0,0.0,0.0,30.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.95238095238095
2022-09-03,16.07142857142857,0.0,0.0,0.0,0.0,32.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.14285714285714
2022-09-04,16.666666666666664,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-05,14.285714285714283,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-06,11.904761904761902,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-07,9.523809523809522,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-08,7.142857142857141,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-09,4.761904761904761,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-10,2.3809523809523796,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-11,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-12,0.0,0.0,0.0,0.0,0.0,34.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.285714285714285
2022-09-13,0.0,0.0,0.0,0.0,0.0,35.238095238095234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.238095238095234
2022-09-14,0.0,0.0,0.0,0.0,0.0,36.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.19047619047619
2022-09-15,0.0,0.0,0.0,0.0,0.0,37.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14285714285714
2022-09-16,0.0,0.0,0.0,0.0,0.0,38.095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.095238095238095
2022-09-17,0.0,0.0,0.0,0.0,0.0,39.04761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.04761904761905
2022-09-18,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2022-09-19,0.0,0.0,0.0,0.0,0.0,37.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.857142857142854
2022-09-20,0.0,0.0,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-09-21,0.0,0.0,0.0,0.0,0.0,33.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57142857142857
2022-09-22,0.0,0.0,0.0,0.0,0.0,31.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42857142857143
2022-09-23,0.0,0.0,0.0,0.0,0.0,29.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.285714285714285
2022-09-24,0.0,0.0,0.0,0.0,0.0,27.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.142857142857142
2022-09-25,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-09-26,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573
2022-09-27,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.142857142857146
2022-09-28,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-09-29,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.285714285714285
2022-09-30,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714285714286
2022-10-01,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42857142857143
2022-10-02,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-10-03,0.0,0.0,0.0,0.0,0.0,26.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38095238095238
2022-10-04,0.0,0.0,0.0,0.0,0.0,27.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.76190476190476
2022-10-05,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285714285714
2022-10-06,0.0,0.0,0.0,0.0,0.0,29.76190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.52380952380952
2022-10-07,0.0,0.0,0.0,0.0,0.0,30.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9047619047619
2022-10-08,0.0,0.0,0.0,0.0,0.0,32.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.28571428571428
2022-10-09,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666
